,Smiles,pIGC50,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
202,C(CCO)CO,-2.24,OCCCCO,7.1589583333333335,7.1589583333333335,3.4004166666666675,-3.5354166666666673,0.4690628122836084,42.666666666666664,90.12199999999994,80.04199999999999,90.06807956,38,0,0.2100365503034042,-0.39637503840869426,0.39637503840869426,0.2100365503034042,1.3333333333333333,1.8333333333333333,2.1666666666666665,2.1636236570573115,5.461258206941806,223.2035843944632,13.414213562373096,12.816496580927726,2.8164965809277263,6.871320343559643,5.974744871391589,1.1582482904638631,0.45412414523193156,0.45412414523193156,0.16456207261596578,0.16456207261596578,0.051031036307982884,0.051031036307982884,-0.08,1250.574473779126,0.6437455886263826,4.920000000000001,3.9200000000000004,51.64559039334402,10.217616382214425,0.0,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,18.601004710513454,5.483034224680881,21.183684831576183,0.0,2.8623993144652684,0.0,0.0,12.745849802658759,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19798618251227,0.0,0.0,23.711918252020517,0.0,0.0,0.0,0.0,40.46,25.863820288491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,13.828467763827028,69.0449744897959,0.0,0.0,6.826692176870749,0.0,0.0,0.0,-7.070833333333335,-6.800833333333335,0.0,1.0,6,2,2,0,0,0,0,0,0,2,2,2,5,0,0,0,0,-0.24880000000000008,23.405599999999993,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,CCSCC,-0.98,CCSCC,7.0903935185185185,7.0903935185185185,0.3402777777777779,-3.0731481481481486,0.4975846945635395,48.8,90.19099999999995,80.11099999999999,90.05032132,32,0,0.037735291332913014,-0.16258392367315136,0.16258392367315136,0.037735291332913014,1.8,2.4,2.8,1.7729972421530644,4.8939940985988395,198.5573374653365,12.707106781186548,12.408248290463863,3.224744871391589,6.207106781186548,5.908248290463863,1.724744871391589,0.3061862178478973,0.9185586535436917,0.10206207261596577,0.30618621784789724,0.025515518153991442,0.07654655446197431,0.35,484.02824710778657,0.4916188129029124,4.349999999999999,4.349999999999998,52.006892398062774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,13.703784234591359,11.409913770300317,13.7075855617022,0.0,13.7075855617022,11.761884949391115,0.0,0.0,0.0,13.703784234591359,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.409913770300317,0.0,0.0,27.411369796293556,0.0,0.0,0.0,0.0,0.0,25.113698004891678,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,69.19907407407408,-0.3402777777777779,0.0,0.0,-5.879166666666667,0.0,0.0,0.0,-6.146296296296296,0.0,1.0,5,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1.7593999999999999,28.672999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,CCCNC(=S)N,-0.69,CCCNC(N)=S,7.303541666666667,7.303541666666667,0.28198365457294017,-3.387083333333334,0.5096710526935531,34.285714285714285,118.20499999999996,108.125,118.05646931999999,42,0,0.16314336026843473,-0.37633484549753926,0.37633484549753926,0.16314336026843473,2.5714285714285716,3.4285714285714284,4.0,2.12544318128269,5.3435336595993785,297.17124808456634,14.232050807568877,13.30267548146378,4.119172062391504,7.264742878019984,6.216585324981743,1.7831928289457313,0.6311809835850343,0.996329355255145,0.20744694533375332,0.298734038251281,0.0757726229481293,0.12141616940689312,-0.31000000000000005,1747.1142950143712,0.879842149583164,3.8657469244288225,5.689999999999999,63.30648539723817,11.029530329014648,0.0,9.34796311970936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,18.590798344376076,16.092169577507484,0.0,13.830836128176143,17.330310327771453,0.0,5.309813353288375,5.719716975726273,13.224817018625059,6.496859684315945,0.0,0.0,0.0,11.029530329014648,0.0,0.0,12.217873443046695,11.609296569040703,0.0,0.0,22.820126911816597,0.0,4.235526234984602,0.0,0.0,38.05,24.83411358766576,0.0,0.0,11.029530329014648,0.0,0.0,0.0,0.0,0.0,12.217873443046695,13.830836128176143,70.33591364323507,4.339501606198034,0.0,-1.2940277777777769,-0.28198365457294017,0.0,0.0,-3.387083333333334,-6.628987150415723,0.0,0.75,7,3,2,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0.22959999999999997,35.07909999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,CCS(=O)(=O)CC,-1.84,CCS(=O)(=O)CC,11.497361111111111,11.497361111111111,3.6900462962962965,-5.711805555555554,0.5323134788045665,40.57142857142857,122.18899999999994,112.10899999999998,122.04015056,44,0,0.14927804730348812,-0.22886169043204027,0.22886169043204027,0.14927804730348812,1.5714285714285714,2.0,2.2857142857142856,1.9839765572031232,5.9399307773200265,353.5094104149836,14.5,13.22474487139159,4.041241452319316,7.0,6.241581623797197,2.724744871391589,0.7075609329252079,2.122682798775623,0.26872873928263247,0.8061862178478972,0.025515518153991442,0.07654655446197431,-0.050000000000000044,1212.2096764511082,0.9671578502569748,2.3067105731577073,2.622268907563025,58.50918075448412,0.0,9.837253136417502,0.0,0.0,0.0,0.0,0.0,8.417796984328938,0.0,0.0,13.703784234591359,0.0,25.117499332002513,0.0,22.125382546031133,9.837253136417502,0.0,0.0,0.0,13.703784234591359,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.827710754629255,9.837253136417502,0.0,27.411369796293556,0.0,0.0,0.0,0.0,34.14,34.950951141309176,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,90.98495370370371,0.0,0.0,0.0,-7.9763888888888905,0.0,0.0,0.0,-7.380092592592594,-5.711805555555554,1.0,7,0,2,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0.44100000000000006,30.00179999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,CCOS(=O)OCC,-0.99,CCOS(=O)OCC,11.054305555555555,11.054305555555555,3.2218672839506164,-3.3723387503149427,0.5715001555868758,35.625,138.18800000000007,128.10799999999998,138.03506518,50,0,0.3040754534102881,-0.2687806738392774,0.3040754534102881,0.2687806738392774,1.625,2.125,2.5,1.9512078475399144,4.745873483807136,288.0649315662707,14.99156383156272,13.632993161855453,4.449489742783179,7.6009536313038994,6.408248290463863,2.408248290463863,0.5749149571305299,1.3164965809277263,0.21941609682128776,0.6582482904638631,0.0850517271799715,0.2551551815399144,0.06999999999999998,1990.2320044907126,1.3843481354044085,5.211442715700142,4.234744645799012,65.90313478740323,0.0,0.0,0.0,0.0,0.0,11.361316488136412,8.366170865299415,0.0,4.208898492164469,0.0,0.0,13.703784234591359,8.224551337021321,18.601004710513454,26.28265491916608,11.361316488136412,0.0,0.0,0.0,13.703784234591359,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.326868977997044,19.727487353435826,0.0,27.411369796293556,0.0,0.0,0.0,0.0,35.53,38.18307120856034,4.208898492164469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366170865299415,13.7075855617022,86.77464640022677,-3.2218672839506164,0.0,0.0,0.0,0.0,0.0,0.0,-13.33055689405392,0.0,1.0,8,0,3,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0.6381,31.394399999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,CCOS(=O)(=O)OCC,-0.7,CCOS(=O)(=O)OCC,11.130694444444444,11.130694444444444,3.5038424744897956,-5.533240740740737,0.5842085255575998,34.22222222222222,154.18700000000007,144.10699999999997,154.0299798,56,0,0.3993316830661476,-0.24848420809367655,0.3993316830661476,0.24848420809367655,1.4444444444444444,1.8888888888888888,2.2222222222222223,1.9252875885697878,5.160067611379065,383.7910561765835,15.914213562373096,14.041241452319316,4.857738033247042,7.914213562373096,6.57491495713053,2.908248290463863,0.7790391023624615,1.928869016623521,0.287457478565265,0.8623724356957947,0.11907241805196012,0.3572172541558802,-0.13000000000000003,2520.2014534378523,1.720378393477233,3.8128867065160144,4.37825921219822,69.1542789656139,0.0,0.0,0.0,0.0,0.0,10.399000581649608,0.0,8.366170865299415,8.417796984328938,0.0,0.0,13.703784234591359,8.224551337021321,18.601004710513454,30.49155341133055,10.399000581649608,0.0,0.0,0.0,13.703784234591359,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.535767470161513,18.765171446949022,0.0,27.411369796293556,0.0,0.0,0.0,0.0,52.60000000000001,37.220755302073535,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366170865299415,13.7075855617022,96.85311862244895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.403211215041575,-5.533240740740737,1.0,9,0,4,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0.30420000000000014,32.17179999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,CC(C)CN,-0.26,CC(C)CN,7.375,7.375,0.7095833333333332,-3.572916666666666,0.4830069343358933,52.6,73.13899999999995,62.050999999999995,73.08914935199999,32,0,0.11839038808232748,-0.3302183383951627,0.3302183383951627,0.11839038808232748,2.6,3.4,3.6,1.9730097283215764,5.814432408346618,233.69062730316318,13.577350269189626,13.447213595499958,2.447213595499958,6.693375672974065,6.368033988749896,0.9736067977499789,0.48680339887498947,0.48680339887498947,0.11180339887498948,0.11180339887498948,0.0,0.0,-0.04,883.9083582880662,0.34754325259515567,2.212525252525253,3.9600000000000004,48.74475683435473,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,12.390817369679024,12.33682700553198,0.0,15.160511162188381,0.0,0.0,0.0,11.613674661089352,13.703784234591359,6.496859684315945,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.496859684315945,0.0,5.893957685363079,26.040611240123337,0.0,2.8236841566564013,0.0,0.0,26.02,31.81431857999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,76.74708333333334,0.0,0.0,0.0,-0.7095833333333332,-3.572916666666666,0.0,0.0,-10.464583333333335,0.0,1.0,5,2,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.6011000000000001,23.8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,CC(C)(C)N,-0.9,CC(C)(C)N,7.010416666666667,7.010416666666667,0.75,-3.520833333333333,0.4494698079729435,52.6,73.13899999999995,62.050999999999995,73.08914935199999,32,0,0.11889958158196894,-0.32581608780102533,0.32581608780102533,0.11889958158196894,1.8,2.4,2.4,1.7121371456428902,6.052658863069987,206.14175228152848,13.577350269189626,13.447213595499958,2.447213595499958,6.693375672974065,6.368033988749896,0.9736067977499789,0.7104101966249684,0.7104101966249684,0.0,0.0,0.0,0.0,-0.04,684.8548582571561,0.34754325259515567,0.9767560019818928,9507.96,48.74475683435474,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.555676351887037,17.875752257915323,0.0,15.160511162188381,0.0,0.0,0.0,5.719716975726273,26.094601604270384,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,5.538925252383345,0.0,0.0,32.89250335741902,0.0,2.8236841566564013,0.0,0.0,26.02,31.81431857999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,76.83333333333333,0.0,0.0,0.0,-4.270833333333333,0.0,0.0,0.0,-10.5625,0.0,1.0,5,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.7436,23.940399999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,CCCCN,-0.64,CCCCN,7.192708333333334,7.192708333333334,0.683958333333333,-3.546875,0.5124148721749513,52.6,73.13899999999995,62.050999999999995,73.08914935199999,32,0,0.11837913326324262,-0.3304736813706357,0.3304736813706357,0.11837913326324262,2.4,3.4,4.0,2.0036819414535474,5.529367318545284,251.20040230749012,13.577350269189626,13.447213595499958,2.447213595499958,6.693375672974065,6.368033988749896,0.9736067977499789,0.36180339887498947,0.36180339887498947,0.11840169943749473,0.11840169943749473,0.02795084971874737,0.02795084971874737,-0.04,939.7268305417138,0.34754325259515567,3.9600000000000004,3.9600000000000004,48.74475683435473,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224817018625059,12.869784585645323,12.33682700553198,0.0,15.160511162188381,0.0,0.0,0.0,5.719716975726273,19.597741919954437,6.496859684315945,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.496859684315945,0.0,0.0,31.934568925486413,0.0,2.8236841566564013,0.0,0.0,26.02,31.81431857999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,76.555625,0.0,0.0,0.0,-0.683958333333333,0.0,0.0,-7.070833333333334,-6.800833333333335,0.0,1.0,5,2,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.7452000000000001,23.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,CCC(C)N,-0.74,CCC(C)N,7.338541666666667,7.338541666666667,0.7297916666666664,-3.546875,0.48654006674273037,62.2,73.13899999999995,62.050999999999995,73.08914935199999,32,0,0.11864560147225864,-0.32799794981906344,0.32799794981906344,0.11864560147225864,2.8,3.8,4.0,1.9705144088935693,5.74918492008306,249.6906273031632,13.577350269189626,13.447213595499958,2.447213595499958,6.693375672974065,6.368033988749896,0.9736067977499789,0.47360679774997894,0.47360679774997894,0.11840169943749473,0.11840169943749473,0.0,0.0,-0.04,888.7019984109997,0.34754325259515567,2.212525252525253,3.9600000000000004,48.74475683435474,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,13.224817018625059,18.354719473881623,0.0,15.160511162188381,0.0,0.0,0.0,5.719716975726273,26.094601604270384,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.017892468349645,0.0,0.0,32.41353614145272,0.0,2.8236841566564013,0.0,0.0,26.02,31.81431857999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,76.64854166666665,0.0,0.0,0.0,-0.7297916666666664,0.0,-3.494791666666667,-3.546875,-6.877083333333335,0.0,1.0,5,2,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.7436,23.940399999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,CCN(C)C,-0.91,CCN(C)C,7.15625,7.15625,0.5833333333333335,-3.46875,0.43830841291192973,52.6,73.13899999999995,62.05099999999999,73.08914935199999,32,0,0.042744569658484256,-0.3096740744847604,0.3096740744847604,0.042744569658484256,2.0,2.8,3.0,1.7244277624563578,5.566729587957974,228.18085229883624,13.577350269189626,13.447213595499958,2.447213595499958,6.616025403784438,6.420820393249937,0.9208203932499368,0.4472135954999579,0.4472135954999579,0.11180339887498948,0.11180339887498948,0.0,0.0,-0.04,648.3848386835905,0.34754325259515567,2.212525252525253,3.9600000000000004,49.04858654306872,4.899909730850477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,20.448513484880436,15.078344117872419,0.0,15.078344117872419,0.0,0.0,4.899909730850477,0.0,6.851892117295679,20.448513484880436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.348423215730914,0.0,0.0,21.930236235168096,0.0,0.0,0.0,0.0,3.24,32.200315333026595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.078344117872419,76.175,0.0,-0.5833333333333335,0.0,0.0,0.0,0.0,0.0,-13.591666666666669,0.0,1.0,5,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0.5679,24.22799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,CCCNC,-0.81,CCCNC,7.15625,7.15625,0.6464583333333334,-3.476041666666668,0.5048540523547576,52.6,73.13899999999997,62.051,73.08914935199999,32,0,0.12186598505438463,-0.31976254068858295,0.31976254068858295,0.12186598505438463,2.4,3.4,4.0,1.9817944421267748,5.367288300936075,247.69062730316318,13.577350269189626,13.447213595499958,2.447213595499958,6.654700538379252,6.394427190999917,0.9472135954999579,0.34860679774997894,0.34860679774997894,0.11180339887498948,0.11180339887498948,0.02795084971874737,0.02795084971874737,-0.04,870.0077600936542,0.34754325259515567,3.9600000000000004,3.9600000000000004,48.89667168871173,5.309813353288375,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,19.84561148592757,13.7075855617022,0.0,15.1194276400304,0.0,0.0,5.309813353288375,0.0,13.224817018625059,13.47268658459819,0.0,0.0,0.0,5.309813353288375,0.0,0.0,0.0,13.47268658459819,0.0,0.0,26.932402580327256,0.0,1.4118420783282006,0.0,0.0,12.03,32.00731695651162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1194276400304,76.213125,0.0,0.0,-0.6464583333333334,0.0,0.0,0.0,-3.476041666666668,-10.090625000000001,0.0,1.0,5,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0.6157999999999999,24.217699999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,CC(COC)N,-0.83,COCC(C)N,7.347916666666666,7.347916666666666,0.7304166666666667,-3.5625,0.5157089014189795,53.833333333333336,89.13799999999995,78.05,89.084063972,38,0,0.11872998205314353,-0.38309191128880665,0.38309191128880665,0.11872998205314353,2.6666666666666665,3.6666666666666665,4.166666666666667,1.942206861951447,5.490926160254661,267.6254461228175,14.284457050376172,13.855461885963821,2.855461885963821,7.150482454160612,6.526282279213759,1.131855088213842,0.5527309429819105,0.5527309429819105,0.14770561907472962,0.14770561907472962,0.048337291383373365,0.048337291383373365,-0.08,1260.492253406489,0.5654129946213479,3.1232520325203255,3.9200000000000004,53.858302063861615,10.456579929526322,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,18.53887915191311,13.412778023767387,19.897374115988427,0.0,0.0,0.0,5.719716975726273,12.869784585645323,13.596937701798876,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,19.614830170148522,4.736862953800049,0.0,19.188719122827656,0.0,2.8236841566564013,0.0,0.0,35.25,32.18643926317048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,15.160511162188381,80.03229166666665,0.0,0.0,0.0,-0.7304166666666667,0.0,-3.4916666666666663,0.0,-7.015625,-3.2945833333333354,1.0,6,2,2,0,0,0,0,0,0,2,1,2,5,0,0,0,0,-0.019999999999999685,25.525399999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,CCNCCO,-0.77,CCNCCO,7.165625,7.165625,0.6929166666666666,-3.465625000000001,0.4605282559594687,45.833333333333336,89.13799999999993,78.04999999999998,89.084063972,38,0,0.21010314113706138,-0.3950544582455796,0.3950544582455796,0.21010314113706138,2.5,3.5,4.166666666666667,2.1385400636656398,5.383049294319241,271.13522112714435,14.284457050376172,13.855461885963821,2.855461885963821,7.215360710159073,6.50679962669571,1.1513377407318894,0.43747226924093424,0.43747226924093424,0.15744694533375334,0.15744694533375334,0.050772622948129294,0.050772622948129294,-0.08,1670.1997897228646,0.5654129946213479,4.920000000000001,3.9200000000000004,53.77757569903496,10.418621544395588,1.4118420783282006,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,6.496859684315945,16.092169577507484,9.300502355256729,18.857477274967394,0.0,1.4311996572326342,5.309813353288375,0.0,6.851892117295679,19.55270461154818,0.0,0.0,0.0,5.309813353288375,0.0,0.0,0.0,26.092712459888027,0.0,0.0,19.188719122827656,0.0,1.4118420783282006,0.0,0.0,32.26,31.714410082132225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,15.179868741092815,76.40149234693877,0.0,0.0,2.734829931972789,0.0,0.0,0.0,0.0,-13.636322278911567,0.0,1.0,6,2,2,0,0,0,0,0,0,2,2,2,5,0,0,0,0,-0.4118000000000001,25.629499999999993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
